D_crit,kappa,crit_cv
22.4698,0.05774,0.50730
22.4698,0.05774,0.50730
22.4698,0.05774,0.50730
27.0285,0.06287,0.53225
27.0285,0.06287,0.53225
27.0285,0.06287,0.53225
27.0285,0.06287,0.53225
26.4079,0.07942,0.56129
26.4079,0.07942,0.56129
26.4079,0.07942,0.56129
26.4079,0.07942,0.56129
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
25.3772,0.05702,0.58176
27.1754,0.07870,0.46352
27.1754,0.07870,0.46352
27.1754,0.07870,0.46352
27.1754,0.07870,0.46352
27.1754,0.07870,0.46352
27.1754,0.07870,0.46352
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.0206,0.07117,0.44534
27.7893,0.06568,0.50888
27.7893,0.06568,0.50888
27.7893,0.06568,0.50888
27.7893,0.06568,0.50888
27.7893,0.06568,0.50888
27.1012,0.06336,0.49054
27.1012,0.06336,0.49054
31.0626,0.08891,0.50271
31.0626,0.08891,0.50271
31.0626,0.08891,0.50271
31.0626,0.08891,0.50271
31.0626,0.08891,0.50271
29.0254,0.06938,0.53949
31.1141,0.07735,0.55235
31.1141,0.07735,0.55235
31.1141,0.07735,0.55235
31.1141,0.07735,0.55235
31.1141,0.07735,0.55235
31.1141,0.07735,0.55235
31.2241,0.09360,0.54284
33.9076,0.09763,0.59623
36.6569,0.09678,0.61070
36.6569,0.09678,0.61070
36.6569,0.09678,0.61070
36.6569,0.09678,0.61070
36.6569,0.09678,0.61070
36.6569,0.09678,0.61070
34.6338,0.08702,0.69805
34.6338,0.08702,0.69805
34.6338,0.08702,0.69805
35.1334,0.10118,0.69597
35.1334,0.10118,0.69597
35.1334,0.10118,0.69597
35.1334,0.10118,0.69597
35.1334,0.10118,0.69597
37.8144,0.10505,0.71315
41.9205,0.10845,0.59578
41.9205,0.10845,0.59578
40.7809,0.12091,0.63517
43.3173,0.11468,0.69003
39.1359,0.10743,0.69766
39.1359,0.10743,0.69766
39.1359,0.10743,0.69766
39.1359,0.10743,0.69766
39.1359,0.10743,0.69766
36.2911,0.10398,0.61841
36.2911,0.10398,0.61841
31.8453,0.07984,0.60159
31.8453,0.07984,0.60159
31.8453,0.07984,0.60159
31.8453,0.07984,0.60159
31.8453,0.07984,0.60159
31.8453,0.07984,0.60159
28.2962,0.08089,0.57426
28.2962,0.08089,0.57426
28.2962,0.08089,0.57426
28.2962,0.08089,0.57426
28.2962,0.08089,0.57426
28.2962,0.08089,0.57426
24.8601,0.06681,0.54990
24.8601,0.06681,0.54990
25.5246,0.07187,0.56701
25.5246,0.07187,0.56701
25.5246,0.07187,0.56701
25.5246,0.07187,0.56701
25.5246,0.07187,0.56701
25.5246,0.07187,0.56701
22.9559,0.04846,0.44113
20.7451,0.03620,0.38585
18.7739,0.02877,0.37045
18.7739,0.02877,0.37045
18.7739,0.02877,0.37045
18.7739,0.02877,0.37045
18.7739,0.02877,0.37045
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
18.2864,0.02464,0.40311
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
17.6814,0.02661,0.42503
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
18.8394,0.02679,0.34788
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.6250,0.01707,0.32282
17.0828,0.01338,0.32610
17.0828,0.01338,0.32610
17.0828,0.01338,0.32610
17.0828,0.01338,0.32610
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.8258,0.01057,0.38813
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
14.5546,0.00109,0.26447
15.2607,0.00110,0.27090
15.2607,0.00110,0.27090
15.2607,0.00110,0.27090
16.6092,0.00913,0.35376
16.6092,0.00913,0.35376
16.6092,0.00913,0.35376
16.6092,0.00913,0.35376
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.4561,0.00975,0.35952
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
16.6206,0.01607,0.39534
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
21.5689,0.04646,0.46535
22.6276,0.04809,0.45011
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
25.7567,0.06874,0.51302
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
26.7023,0.06554,0.51429
23.7387,0.05888,0.55238
23.7387,0.05888,0.55238
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
22.8249,0.05905,0.49814
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
24.0090,0.05761,0.52887
26.4732,0.07215,0.53846
26.4732,0.07215,0.53846
26.4732,0.07215,0.53846
26.4732,0.07215,0.53846
27.4519,0.06474,0.53091
27.4519,0.06474,0.53091
26.4199,0.06688,0.40163
26.4199,0.06688,0.40163
26.4199,0.06688,0.40163
26.4199,0.06688,0.40163
27.3330,0.07735,0.51478
27.3330,0.07735,0.51478
30.8839,0.07934,0.57199
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
32.1465,0.08987,0.54017
28.1836,0.07327,0.57341
28.1836,0.07327,0.57341
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
26.7867,0.07411,0.54024
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
25.7353,0.07023,0.60392
28.1685,0.07750,0.63394
28.1685,0.07750,0.63394
28.1685,0.07750,0.63394
28.1685,0.07750,0.63394
28.1685,0.07750,0.63394
26.4441,0.06906,0.58898
26.4441,0.06906,0.58898
26.4441,0.06906,0.58898
26.4441,0.06906,0.58898
26.4441,0.06906,0.58898
27.7805,0.07758,0.61760
27.7805,0.07758,0.61760
27.7805,0.07758,0.61760
27.7805,0.07758,0.61760
27.7805,0.07758,0.61760
32.2876,0.08663,0.62000
32.2876,0.08663,0.62000
32.2876,0.08663,0.62000
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.6002,0.09801,0.59255
35.0329,0.09868,0.55653
35.0329,0.09868,0.55653
35.0329,0.09868,0.55653
35.0329,0.09868,0.55653
35.0329,0.09868,0.55653
36.9923,0.10402,0.52049
36.9923,0.10402,0.52049
36.9923,0.10402,0.52049
39.5881,0.09807,0.51052
34.8592,0.09364,0.52763
34.8592,0.09364,0.52763
35.5600,0.10017,0.57245
35.5600,0.10017,0.57245
31.5494,0.08612,0.55118
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
34.7038,0.09788,0.48951
30.2692,0.08664,0.49396
27.8082,0.06526,0.46228
27.8082,0.06526,0.46228
27.8082,0.06526,0.46228
27.8082,0.06526,0.46228
27.8082,0.06526,0.46228
27.8082,0.06526,0.46228
29.5373,0.06871,0.51367
29.5373,0.06871,0.51367
29.5373,0.06871,0.51367
26.3410,0.06276,0.60087
26.3410,0.06276,0.60087
31.5717,0.07930,0.62933
31.5717,0.07930,0.62933
31.5717,0.07930,0.62933
37.3921,0.10662,0.65344
36.6212,0.09793,0.53757
36.6212,0.09793,0.53757
36.6212,0.09793,0.53757
36.6212,0.09793,0.53757
36.6212,0.09793,0.53757
38.5991,0.10434,0.58543
36.9594,0.08699,0.67820
36.9594,0.08699,0.67820
31.5135,0.08901,0.67078
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
30.2425,0.08349,0.60945
31.3662,0.08521,0.58766
31.3662,0.08521,0.58766
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
31.2781,0.08273,0.57781
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
33.9256,0.08189,0.59885
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
34.0808,0.08332,0.61697
35.4961,0.08619,0.60369
35.4961,0.08619,0.60369
35.4961,0.08619,0.60369
35.4961,0.08619,0.60369
37.7942,0.10399,0.62215
37.7942,0.10399,0.62215
37.7942,0.10399,0.62215
37.7942,0.10399,0.62215
37.7942,0.10399,0.62215
37.7942,0.10399,0.62215
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
38.0969,0.10435,0.65787
37.3789,0.09967,0.65165
33.1159,0.09235,0.72607
35.9891,0.09601,0.76323
35.9891,0.09601,0.76323
35.9891,0.09601,0.76323
39.4838,0.10952,0.80508
38.5914,0.11140,0.74441
38.5914,0.11140,0.74441
38.5914,0.11140,0.74441
38.5914,0.11140,0.74441
38.5914,0.11140,0.74441
39.8235,0.10166,0.75758
40.3048,0.10540,0.73255
42.4407,0.10773,0.73048
40.8937,0.11221,0.64314
40.8937,0.11221,0.64314
40.8937,0.11221,0.64314
39.3757,0.10906,0.67922
38.1506,0.11228,0.64989
38.1506,0.11228,0.64989
38.1506,0.11228,0.64989
38.1506,0.11228,0.64989
38.1506,0.11228,0.64989
33.0346,0.09289,0.62665
33.0346,0.09289,0.62665
33.0346,0.09289,0.62665
33.0346,0.09289,0.62665
33.0346,0.09289,0.62665
28.2035,0.06695,0.57940
28.2035,0.06695,0.57940
29.9505,0.07586,0.61940
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
32.0110,0.08367,0.57497
33.5307,0.08192,0.58430
33.5307,0.08192,0.58430
31.2905,0.08554,0.62461
31.2905,0.08554,0.62461
31.5803,0.08122,0.61680
31.5803,0.08122,0.61680
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.7831,0.06450,0.56648
27.5355,0.07652,0.60111
23.8210,0.05760,0.59011
24.8203,0.05134,0.50044
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
25.1036,0.06349,0.49175
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
24.7260,0.06311,0.54879
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
22.9520,0.05203,0.50522
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.9137,0.04867,0.50106
20.8916,0.03914,0.43024
20.8916,0.03914,0.43024
20.8916,0.03914,0.43024
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
20.0610,0.03366,0.45916
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
16.1657,0.01580,0.38621
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
15.4259,0.00584,0.38300
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
17.1244,0.02220,0.36238
19.8571,0.03383,0.37453
19.8571,0.03383,0.37453
22.8130,0.04505,0.44836
22.8130,0.04505,0.44836
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
23.3173,0.04753,0.42358
22.1724,0.04199,0.39007
21.3067,0.04389,0.40823
21.3067,0.04389,0.40823
21.3067,0.04389,0.40823
21.3067,0.04389,0.40823
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
19.4505,0.03348,0.44514
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
18.5518,0.03419,0.45451
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
19.5850,0.03920,0.36960
21.5152,0.04104,0.41176
21.5152,0.04104,0.41176
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
21.4233,0.03697,0.39999
20.5453,0.03744,0.37531
20.5453,0.03744,0.37531
20.5453,0.03744,0.37531
20.5453,0.03744,0.37531
20.5453,0.03744,0.37531
20.5453,0.03744,0.37531
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.4214,0.03221,0.43028
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
20.6001,0.03463,0.41341
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
21.3506,0.04715,0.49252
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.3827,0.05358,0.51332
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
23.7362,0.05383,0.47854
21.5538,0.05211,0.50449
21.5538,0.05211,0.50449
23.5561,0.04859,0.54842
23.5561,0.04859,0.54842
