regime,Vb
adder,21.8893
adder,20.8333
adder,18.7288
adder,20.4235
adder,20.1548
adder,22.0448
adder,22.5267
adder,21.9367
adder,20.0157
adder,17.0954
adder,18.4144
adder,21.6457
adder,21.8680
adder,19.6135
adder,18.9754
adder,18.9924
adder,15.7472
adder,17.9231
adder,17.2182
adder,20.1582
adder,18.2483
adder,19.9044
adder,21.1150
adder,20.0195
adder,22.5715
adder,22.2265
adder,24.3764
adder,27.4233
adder,24.7847
adder,25.1806
adder,26.0484
adder,24.2101
adder,20.6704
adder,19.9026
adder,21.7446
adder,21.5438
adder,19.2916
adder,17.5261
adder,23.4489
adder,23.8244
adder,22.1231
adder,21.4246
adder,19.0543
adder,19.8068
adder,19.3175
adder,16.1943
adder,19.0876
adder,19.1873
adder,22.7693
adder,22.4364
adder,16.1950
adder,20.4525
adder,18.5508
adder,20.5390
adder,20.0723
adder,24.3059
adder,18.8039
adder,15.0748
adder,15.8012
adder,18.6020
adder,18.6125
adder,20.3430
adder,20.9865
adder,20.0468
adder,16.5214
adder,18.1994
adder,18.5713
adder,19.4873
adder,21.5690
adder,19.2829
adder,19.1938
adder,23.3668
adder,18.4175
adder,19.2215
adder,21.4579
adder,18.3611
adder,18.3029
adder,18.1470
adder,20.7252
adder,20.3276
adder,18.3909
adder,20.5324
adder,18.6070
adder,18.0563
adder,16.2996
adder,15.4416
adder,16.7419
adder,20.2605
adder,20.8302
adder,22.0248
adder,21.3607
adder,21.3917
adder,22.2208
adder,20.3467
adder,18.0861
adder,20.9763
adder,17.6505
adder,15.8557
adder,22.0416
adder,20.5514
adder,22.0184
adder,17.7809
adder,20.2121
adder,19.1042
adder,23.8289
adder,21.5472
adder,20.4284
adder,20.5553
adder,21.8403
adder,20.3424
adder,20.5240
adder,15.8786
adder,16.1930
adder,16.0903
adder,18.7664
adder,20.3321
adder,20.5232
adder,21.1646
adder,20.6021
adder,23.1907
adder,19.7532
adder,20.4951
adder,17.2171
adder,18.0933
adder,16.4556
adder,15.1942
adder,11.2820
adder,14.5275
adder,18.1879
adder,22.4777
adder,19.2598
adder,19.2543
adder,17.6031
adder,16.3082
adder,18.0426
adder,18.2274
adder,14.6713
adder,18.0397
adder,17.0031
adder,22.3503
adder,24.6215
adder,25.6136
adder,25.0597
adder,24.1925
adder,19.2623
adder,18.4203
adder,20.4063
adder,17.6166
adder,18.4803
adder,24.3495
adder,21.6947
adder,20.7235
adder,20.4832
adder,21.2769
adder,21.9132
adder,23.4271
adder,23.2757
adder,24.3142
adder,22.9357
adder,19.3937
adder,20.4515
adder,16.3777
adder,13.0214
adder,18.3133
adder,20.3086
adder,21.9434
adder,18.7244
adder,18.3750
adder,17.8629
adder,20.5634
adder,17.9491
adder,20.1663
adder,19.2199
adder,21.2104
adder,20.2891
adder,22.6549
adder,22.0910
adder,23.0038
adder,18.0122
adder,19.2722
adder,23.6571
adder,28.4048
adder,24.7075
adder,24.4589
adder,24.6292
adder,18.2379
adder,21.7591
adder,20.2166
adder,21.7149
adder,17.9611
adder,19.4017
adder,16.6320
adder,15.8613
adder,20.6380
adder,16.2363
adder,18.6258
adder,18.9131
adder,22.1715
adder,22.9154
adder,27.4931
adder,25.2989
adder,24.7287
adder,23.9321
adder,22.2414
adder,18.0029
adder,21.7153
adder,21.9646
adder,22.9023
adder,22.8110
adder,25.0489
adder,15.7482
adder,18.6894
adder,18.7019
adder,25.7850
adder,15.2480
adder,17.0156
adder,22.2336
adder,19.5852
adder,16.9375
adder,20.6062
adder,22.8171
adder,23.5200
adder,26.2327
adder,23.3327
adder,21.6775
adder,16.1654
adder,20.8516
adder,21.5942
adder,17.9651
adder,19.2888
adder,17.5799
adder,19.9277
adder,18.7532
adder,23.1250
adder,22.6906
adder,20.7480
adder,20.4188
adder,18.4237
adder,22.0078
adder,25.4989
adder,20.7268
adder,18.5211
adder,23.7819
adder,25.0142
adder,20.4830
adder,22.3559
adder,18.9506
adder,23.5912
adder,18.2171
adder,16.8452
adder,17.2708
adder,18.0979
adder,21.0070
adder,23.2876
adder,22.9475
adder,23.3277
adder,22.1054
adder,17.6686
adder,16.6481
adder,21.6989
adder,22.1243
adder,21.3417
adder,18.7711
adder,15.4251
adder,17.1089
adder,20.7417
adder,18.1114
adder,18.3060
adder,12.5534
adder,12.1550
adder,13.4401
adder,21.9015
adder,15.7750
adder,15.6881
adder,17.2069
adder,18.1731
adder,19.9913
adder,25.3225
adder,22.7747
adder,19.0455
adder,14.6556
adder,19.6921
adder,22.2607
adder,16.9665
adder,16.4845
adder,17.5998
adder,16.0283
adder,19.7582
adder,20.6368
adder,19.1093
adder,18.3930
adder,20.2202
adder,23.5540
adder,20.5241
adder,21.5011
adder,21.9485
adder,24.3878
adder,23.6519
adder,22.2595
adder,18.4187
adder,20.1377
adder,19.5904
adder,18.6987
adder,18.2431
adder,18.5054
adder,17.0367
adder,20.1522
adder,18.1873
adder,20.8887
adder,21.0631
adder,23.4236
adder,19.7863
adder,16.3302
adder,20.3796
adder,18.2302
adder,20.6349
adder,18.5729
adder,20.1954
adder,17.6000
adder,18.4198
adder,16.6402
adder,18.1750
adder,20.0711
adder,18.1934
adder,17.9591
adder,17.7834
adder,18.0689
adder,21.4406
adder,24.5082
adder,24.7044
adder,24.6610
adder,24.6443
adder,22.7059
adder,20.7517
adder,19.9678
adder,18.0546
adder,22.1314
adder,22.2385
adder,19.8137
adder,20.9310
adder,17.0755
adder,19.2266
adder,15.0240
adder,17.1832
adder,22.5628
adder,23.7961
adder,19.8295
adder,17.5154
adder,15.4036
adder,17.3383
adder,17.7316
adder,17.6884
adder,16.0254
adder,20.5833
adder,23.1606
adder,21.2954
adder,21.8021
adder,21.0271
adder,22.4691
adder,25.1004
adder,21.5156
adder,19.3232
adder,15.0884
adder,18.3905
adder,19.8325
adder,20.0918
adder,20.7150
adder,22.7709
adder,23.0910
adder,19.9446
adder,22.3962
adder,20.6499
adder,21.0508
adder,21.8471
adder,19.4797
adder,22.2877
adder,23.1536
adder,17.6649
adder,19.2323
adder,22.6554
adder,21.3075
adder,21.8869
adder,18.6914
adder,19.4281
adder,20.9298
adder,20.9627
adder,20.2269
adder,19.7937
adder,19.4181
adder,17.0185
adder,18.3918
adder,19.0471
adder,20.6615
adder,24.3504
adder,22.9610
adder,23.4858
adder,19.6365
adder,22.5790
adder,24.3067
adder,21.6049
adder,23.0603
adder,16.0911
adder,17.0021
adder,14.8012
adder,16.4373
adder,19.1607
adder,19.9436
adder,21.8554
adder,17.2211
adder,19.5364
adder,17.4465
adder,17.7814
adder,17.5677
adder,19.2098
adder,15.6570
adder,18.6981
adder,15.0532
adder,15.3347
adder,21.0385
adder,20.9951
adder,20.2112
adder,21.4166
adder,18.6220
adder,23.7545
adder,20.1276
adder,23.2033
adder,22.3640
adder,23.4705
adder,17.5179
adder,16.7745
adder,18.4221
adder,19.0432
adder,23.9188
adder,30.6249
adder,24.0282
adder,23.9442
adder,22.9236
adder,23.1974
adder,23.3407
adder,26.2169
adder,27.1503
adder,22.9414
adder,24.4495
adder,20.6144
adder,25.6048
adder,20.3369
adder,22.6790
adder,23.4288
adder,19.5469
adder,24.1652
adder,20.6510
adder,23.9062
adder,20.5167
adder,22.3666
adder,26.4699
adder,21.0570
adder,16.8633
adder,20.9605
adder,18.9820
adder,21.8702
adder,16.5205
adder,18.8848
adder,17.0734
adder,16.7630
adder,20.7390
adder,19.0144
adder,24.6698
adder,23.6740
adder,25.9996
adder,23.8018
adder,23.4734
adder,20.5823
adder,23.2490
adder,17.5136
adder,16.5032
adder,17.1356
adder,18.4400
adder,18.9884
adder,20.6286
adder,24.3609
adder,25.0066
adder,22.6148
adder,17.9815
adder,20.0527
adder,19.1851
adder,21.6191
adder,20.5596
adder,17.0503
adder,20.1377
adder,21.3014
adder,21.9674
adder,20.7425
adder,20.5969
adder,18.4384
adder,24.5433
adder,25.2020
adder,19.7669
adder,17.8718
adder,19.0204
adder,13.6327
adder,20.3992
adder,19.1389
adder,19.7759
adder,21.1338
adder,22.6576
adder,22.9222
adder,23.4847
adder,23.8657
adder,24.4730
adder,21.8334
adder,15.2571
adder,14.2616
adder,21.8449
adder,19.2777
adder,18.4184
adder,19.7420
adder,17.1314
adder,19.0165
adder,19.8028
adder,14.4983
adder,16.8658
adder,17.8631
adder,17.6236
adder,19.5248
adder,20.3967
adder,21.5230
adder,21.2711
adder,16.8519
adder,17.9428
adder,22.2987
adder,22.2528
adder,20.7357
adder,20.5272
adder,19.3092
adder,19.6890
adder,20.3861
adder,21.8125
adder,17.2753
adder,17.9590
adder,18.1583
adder,13.9224
adder,15.5676
adder,14.1602
adder,20.2957
adder,19.2643
adder,21.5329
adder,18.2351
adder,17.7536
adder,17.8420
adder,22.9201
adder,17.2887
adder,18.6662
adder,19.5577
adder,21.0721
adder,15.6812
adder,16.4095
adder,19.7560
adder,20.6259
adder,19.7068
adder,20.6406
adder,17.6411
adder,18.2125
adder,14.8683
adder,17.4131
adder,22.5855
adder,23.7280
adder,21.6070
adder,19.2948
adder,16.0777
adder,17.4678
adder,16.7295
adder,13.7659
adder,18.6044
adder,19.7636
adder,22.4779
adder,20.7363
adder,24.4961
adder,25.6895
adder,23.4829
adder,17.4925
adder,17.6730
adder,19.2123
adder,19.5479
adder,18.9991
adder,18.1705
adder,19.7250
adder,20.1165
adder,16.8839
adder,17.8190
adder,17.2269
adder,19.4842
adder,19.4097
adder,24.0786
adder,23.5575
adder,21.1043
adder,23.8150
adder,19.7350
adder,18.8754
adder,20.2032
adder,18.3198
adder,17.2229
adder,18.0547
adder,21.2256
adder,16.8591
adder,16.3952
adder,17.3756
adder,20.2510
adder,19.7721
adder,18.3693
adder,18.2937
adder,15.6422
adder,19.6731
adder,18.1544
adder,18.3729
adder,20.1974
adder,21.9455
adder,23.8602
adder,23.1316
adder,21.8899
adder,22.9041
adder,21.5469
adder,19.9016
adder,21.3879
adder,18.5243
adder,19.3383
adder,16.3250
adder,21.0724
adder,20.4935
adder,22.1042
adder,24.1847
adder,17.1982
adder,18.3333
adder,20.6516
adder,21.8002
adder,20.9453
adder,16.6820
adder,18.7080
adder,18.3206
adder,17.4529
adder,20.3033
adder,16.8180
adder,18.1562
adder,20.5433
adder,14.8992
adder,17.0685
adder,19.6200
adder,12.6570
adder,18.7404
adder,16.6803
adder,18.3115
adder,18.5397
adder,22.5356
adder,17.8970
adder,18.4748
adder,16.0836
adder,17.6367
adder,18.9298
adder,20.7199
adder,15.7788
adder,19.7261
adder,20.0796
adder,13.4447
adder,16.3687
adder,17.7843
adder,20.4332
adder,17.5070
adder,18.8932
adder,22.8063
adder,22.5522
adder,22.8267
adder,19.4904
adder,21.7772
adder,22.0350
adder,26.8067
adder,21.5398
adder,20.8996
adder,20.0948
adder,22.4049
adder,20.6193
adder,17.5704
adder,19.3850
adder,22.0036
adder,22.4034
adder,17.4247
adder,20.4413
adder,16.1829
adder,15.3164
adder,18.8923
adder,17.1431
adder,21.6565
adder,21.9363
adder,22.0832
adder,19.3104
adder,17.2799
adder,20.1116
adder,19.0516
adder,16.9377
adder,20.0004
adder,20.6507
adder,21.4660
adder,24.5025
adder,22.7417
adder,23.4603
adder,21.8692
adder,18.1209
adder,19.2786
adder,20.2895
adder,16.9129
adder,15.4112
adder,15.5249
adder,16.3549
adder,19.6782
adder,20.3348
adder,21.1719
adder,23.2753
adder,24.4569
adder,21.4052
adder,23.0295
adder,25.2301
adder,23.6533
adder,22.5335
adder,20.8969
adder,21.3354
adder,18.4414
adder,24.1246
adder,22.2662
adder,19.0760
adder,18.1138
adder,18.7994
adder,23.1374
adder,19.5968
adder,19.2483
adder,18.7846
adder,18.9675
adder,19.2624
adder,24.2013
adder,19.9538
adder,21.6644
adder,23.9295
adder,22.4906
adder,25.9209
adder,19.5392
adder,22.6780
adder,22.4633
adder,20.7560
adder,20.0450
adder,22.5800
adder,17.5656
adder,18.0486
adder,14.5650
adder,17.4353
adder,17.0817
adder,14.6921
adder,13.5385
adder,20.1004
adder,16.7074
adder,16.2821
adder,16.2730
adder,21.5919
adder,19.5738
adder,16.9146
adder,19.1278
adder,21.1137
adder,21.1908
adder,22.1449
adder,24.7599
adder,26.0439
adder,19.6890
adder,18.2942
adder,17.7244
adder,18.9045
adder,21.8383
adder,20.0228
adder,19.7061
adder,18.5612
adder,17.6815
adder,20.5199
adder,18.0264
adder,19.6974
adder,21.3117
adder,19.7493
adder,16.9736
adder,15.7122
adder,18.1844
adder,19.3629
adder,16.8045
adder,20.4910
adder,18.4734
adder,19.7956
adder,19.6699
adder,24.6374
adder,22.0458
adder,20.9900
adder,18.6950
adder,16.9546
adder,17.8142
adder,19.0731
adder,18.5898
adder,18.8476
adder,21.2547
adder,20.4722
adder,17.6234
adder,20.4748
adder,19.8386
adder,21.2059
adder,19.6762
adder,22.3215
adder,16.2935
adder,17.7621
adder,17.3538
adder,21.1480
adder,20.5219
adder,20.3421
adder,21.4244
adder,20.8692
adder,20.0371
adder,21.5474
adder,23.6598
adder,23.0015
adder,21.5658
adder,25.2587
adder,19.8486
adder,17.4848
adder,18.4178
adder,18.4191
adder,18.3615
adder,18.9784
adder,18.1057
adder,18.1814
adder,21.9656
adder,15.7398
adder,17.1033
adder,17.3047
adder,20.1274
adder,21.3752
adder,20.5059
adder,17.8622
adder,22.9451
adder,22.5477
adder,26.4879
adder,23.9894
adder,18.9056
adder,17.6731
adder,22.2913
adder,22.1784
adder,21.5947
adder,26.9003
adder,24.7974
adder,15.2028
adder,22.7285
adder,19.9318
adder,19.6693
adder,20.8209
adder,16.4465
adder,20.1563
adder,20.9373
adder,22.1310
adder,16.9533
adder,15.9627
adder,14.6759
adder,17.6277
adder,17.1435
adder,21.0091
adder,18.9602
adder,22.6946
adder,18.3821
adder,23.4571
adder,27.5608
adder,22.0247
adder,21.1336
adder,25.8133
adder,21.8530
adder,17.9376
adder,19.6588
adder,22.3176
adder,21.0150
adder,22.9111
adder,20.9828
adder,20.8745
adder,21.0570
adder,17.4654
adder,19.6185
adder,20.8563
adder,19.1260
adder,20.6703
adder,20.3684
adder,22.6680
adder,18.3692
adder,15.9870
adder,18.6879
adder,22.0835
adder,21.3516
adder,21.9633
adder,21.6094
adder,18.4021
adder,19.0170
adder,20.2951
adder,20.3354
adder,22.0984
adder,17.2170
adder,17.1479
adder,18.3932
adder,18.8088
adder,18.8290
adder,18.2802
adder,17.8350
adder,19.3224
adder,19.5675
adder,18.2122
adder,20.1593
adder,19.7380
adder,20.0975
adder,21.5249
adder,24.6089
adder,21.3528
adder,20.3340
adder,20.8837
adder,21.2907
adder,18.2363
adder,17.6006
adder,18.0381
adder,18.1133
adder,17.2538
adder,19.5780
adder,18.1387
adder,17.6832
adder,18.4056
adder,17.9367
adder,19.7827
adder,17.9359
adder,16.6067
adder,17.9440
adder,20.0003
adder,20.1963
adder,17.9300
adder,21.2496
adder,26.0552
adder,30.8586
adder,27.2766
adder,25.5726
adder,22.8873
adder,22.9304
adder,19.2746
adder,17.1928
adder,20.6093
adder,21.7456
adder,21.8190
adder,23.1136
adder,24.0515
adder,22.6109
adder,20.5901
adder,20.0111
adder,20.8602
adder,18.9986
adder,17.6698
adder,20.4831
adder,19.2580
adder,21.0774
adder,22.2493
adder,18.6477
adder,21.4181
adder,23.9447
adder,22.2419
adder,21.8781
adder,22.7542
adder,21.1505
adder,20.9862
adder,21.2970
adder,18.5891
adder,21.1483
adder,19.6867
adder,22.0823
adder,19.0293
adder,16.6186
adder,16.1951
adder,19.3917
adder,18.0116
adder,18.1065
adder,24.2959
adder,24.2465
adder,19.7593
adder,20.2321
adder,16.5675
adder,18.1033
adder,14.8605
adder,21.6252
adder,21.4282
adder,21.3921
adder,19.3787
adder,21.4800
adder,25.8285
adder,19.8766
adder,23.0606
adder,18.8472
adder,18.9791
adder,20.7018
adder,21.2034
adder,24.3062
adder,20.2602
adder,19.0825
adder,21.1776
adder,24.1688
adder,21.5234
adder,18.9197
adder,18.8708
adder,19.8743
adder,20.9126
adder,16.4297
adder,16.5442
adder,20.3354
adder,20.7488
adder,19.9763
adder,21.1128
adder,24.9805
adder,23.8234
adder,21.3905
adder,23.0858
adder,19.4352
adder,21.6611
adder,20.6545
adder,19.9891
adder,18.7179
adder,19.1721
adder,20.3711
adder,18.3788
adder,18.0304
adder,18.5885
adder,19.1656
adder,19.4342
adder,20.5286
adder,18.3938
adder,14.0768
adder,15.2208
adder,16.2350
adder,20.5552
adder,22.9607
adder,21.5563
adder,22.4862
adder,23.0847
adder,20.1976
adder,17.5377
adder,18.6059
adder,20.3402
adder,18.9663
adder,17.2747
adder,19.3209
adder,21.1386
adder,24.7167
adder,23.1516
adder,18.8236
adder,20.7157
adder,17.5735
adder,19.9358
adder,19.8565
adder,15.8444
adder,22.3957
adder,20.5446
adder,21.8835
adder,18.4308
adder,16.0338
adder,14.9792
adder,20.7227
adder,23.4764
adder,25.1107
adder,24.2034
adder,19.8309
adder,20.1087
adder,24.3836
adder,21.2683
adder,16.7361
adder,18.9254
adder,21.1635
adder,17.5289
adder,14.6544
adder,18.6534
adder,14.0506
adder,14.8153
adder,17.6072
adder,16.7847
adder,22.5340
adder,22.4812
adder,16.3549
adder,18.6974
adder,16.4486
adder,19.5790
adder,19.2644
adder,20.3880
adder,17.4123
adder,20.2498
adder,18.1929
adder,18.8376
adder,21.3070
adder,15.0016
adder,19.1886
adder,22.5540
adder,25.3033
adder,22.4007
adder,19.8720
adder,13.5507
adder,17.7213
adder,20.1596
adder,18.7571
adder,18.1230
adder,20.3125
adder,22.1930
adder,19.0554
adder,23.3684
adder,26.1152
adder,24.9533
adder,23.1031
adder,24.2602
adder,22.0306
adder,23.1565
adder,21.8452
adder,18.8796
adder,22.0111
adder,23.6005
adder,32.3258
adder,25.3322
adder,25.3080
adder,19.2432
adder,22.0432
adder,23.5906
adder,19.9354
adder,21.3737
adder,18.8592
adder,22.8949
adder,18.4727
adder,18.3883
adder,22.9531
adder,24.4527
adder,18.7120
adder,21.9127
adder,18.7863
adder,16.5750
adder,17.9763
adder,17.1509
adder,18.9148
adder,19.3501
adder,21.6535
adder,19.8747
adder,20.2248
adder,20.8836
adder,19.8150
adder,21.2440
adder,23.4571
adder,18.4998
adder,16.9989
adder,19.8385
adder,20.4281
adder,23.3911
adder,24.2677
adder,16.4973
adder,20.0130
adder,22.3397
adder,22.7127
adder,21.8972
adder,20.5497
adder,20.1272
adder,19.2807
adder,21.2246
adder,16.4280
adder,21.8688
adder,23.0330
adder,23.5069
adder,21.4242
adder,20.8606
adder,18.7686
adder,16.8551
adder,19.9933
adder,20.4971
adder,16.3812
adder,18.5725
adder,19.3942
adder,18.7643
adder,20.0162
adder,18.1289
adder,17.0697
adder,20.1650
adder,22.6990
adder,19.2040
adder,20.3132
adder,18.2058
adder,17.6111
adder,18.6149
adder,19.6431
adder,19.7025
adder,20.6086
adder,22.5152
adder,20.0861
adder,20.4730
adder,16.0506
adder,15.0112
adder,14.4791
adder,15.7213
adder,16.2543
adder,18.6031
adder,17.0700
adder,18.4401
adder,22.0375
adder,17.5083
adder,22.5054
adder,18.6330
adder,18.1104
adder,18.9154
adder,19.9966
adder,20.6137
adder,17.6355
adder,18.9523
adder,14.9462
adder,18.0547
adder,16.8544
adder,21.6887
adder,21.7812
adder,18.5330
adder,14.1790
adder,17.6407
adder,21.5769
adder,20.0451
adder,15.7740
adder,20.9866
adder,19.8712
adder,19.2844
adder,18.4849
adder,19.9964
adder,24.9900
adder,24.9676
adder,17.5753
adder,17.3436
adder,14.0882
adder,21.5051
adder,20.1856
adder,16.5312
adder,19.6944
adder,17.7544
adder,17.4947
adder,20.0929
adder,18.5056
adder,22.1326
adder,18.2114
adder,20.2448
adder,18.3124
adder,23.6066
adder,19.6387
adder,19.2507
adder,25.8069
adder,26.3352
adder,19.4663
adder,17.9555
adder,15.2980
adder,15.2590
adder,18.2698
adder,17.7441
adder,19.2232
adder,19.6602
adder,16.1930
adder,19.7437
adder,23.1274
adder,25.4995
adder,21.7487
adder,15.9313
adder,19.8731
adder,24.7371
adder,26.7326
adder,24.0768
adder,26.3728
adder,22.4315
adder,20.4436
adder,23.0716
adder,23.9981
adder,21.7938
adder,20.8541
adder,19.4497
adder,23.5753
adder,16.2416
adder,19.8940
adder,21.7816
adder,19.7086
adder,15.8016
adder,20.6651
adder,22.7141
adder,19.4244
adder,20.4261
adder,20.3400
adder,20.0531
adder,19.1641
adder,23.1635
adder,19.2469
adder,17.8048
adder,18.3866
adder,19.6423
adder,24.3737
adder,16.9382
adder,19.3290
adder,19.8475
adder,20.8196
adder,21.6843
adder,16.9549
adder,20.6024
adder,23.7001
adder,19.1924
adder,15.5726
adder,21.4078
adder,20.3471
adder,23.1228
adder,18.3106
adder,18.5200
adder,20.8570
adder,24.7885
adder,20.2732
adder,18.5086
adder,15.2469
adder,13.8498
adder,18.1529
adder,20.4841
adder,20.1471
adder,20.3233
adder,18.1824
adder,19.7546
adder,18.0312
adder,16.5116
adder,16.2740
adder,21.6797
adder,23.6435
adder,24.3887
adder,22.5885
adder,18.7181
adder,20.0089
adder,20.0446
adder,22.7373
adder,21.5575
adder,26.2461
adder,23.4712
adder,18.7962
adder,22.0186
adder,15.7584
adder,17.7066
adder,17.7506
adder,21.0086
adder,20.1381
adder,19.3042
adder,20.1374
adder,13.5247
adder,17.4161
adder,22.6114
adder,20.6253
adder,19.9196
adder,16.3868
adder,17.3055
adder,22.2326
adder,22.1312
adder,21.5279
adder,21.8183
adder,21.2287
adder,22.5308
adder,19.7454
adder,22.1401
adder,21.0289
adder,22.4418
adder,19.0416
adder,18.6697
adder,20.1729
adder,25.3688
adder,18.6899
adder,17.3153
adder,20.6621
adder,23.5815
adder,16.9286
adder,19.3752
adder,16.8198
adder,22.3505
adder,25.6210
adder,21.9524
adder,24.2578
adder,22.0260
adder,18.7516
adder,17.5384
adder,16.5986
adder,20.4900
adder,19.6130
adder,16.8383
adder,17.6387
adder,18.8699
adder,19.3084
adder,20.0609
adder,22.9166
adder,19.6724
adder,13.9774
adder,22.0048
adder,21.8184
adder,21.6481
adder,19.9993
adder,20.6961
adder,20.4143
adder,24.6334
adder,20.4489
adder,23.3176
adder,26.6536
adder,21.7467
adder,19.6095
adder,21.3722
adder,24.3881
adder,23.9220
adder,22.6831
adder,21.8516
adder,20.3993
adder,22.6884
adder,20.0960
adder,23.6003
adder,17.8014
adder,16.0946
adder,19.6507
adder,21.3570
adder,22.6595
adder,17.4086
adder,18.4308
adder,16.6842
adder,18.0562
adder,17.3947
adder,18.4785
adder,20.5797
adder,19.6798
adder,22.4254
adder,20.2221
adder,23.7209
adder,19.2136
adder,21.0344
adder,17.7216
adder,19.7784
adder,18.7887
adder,17.9279
adder,18.6868
adder,18.6196
adder,12.1783
adder,16.7570
adder,17.2880
adder,17.7697
adder,21.0794
adder,21.7046
adder,22.2432
adder,20.1617
adder,19.3182
adder,17.2850
adder,18.5127
adder,19.4217
adder,16.3132
adder,15.9120
adder,18.0231
adder,20.2955
adder,21.1581
adder,17.8770
adder,20.1601
adder,19.6938
adder,17.4088
adder,22.7088
adder,19.6623
adder,20.7073
adder,19.5483
adder,19.9287
adder,18.2954
adder,17.4585
adder,18.2239
adder,18.2218
adder,15.0686
adder,15.0823
adder,19.7693
adder,20.1090
adder,18.7153
adder,15.0826
adder,15.9405
adder,17.8682
adder,17.0757
adder,20.6836
adder,22.3596
adder,22.9886
adder,26.5235
adder,21.1601
adder,18.4805
adder,21.5241
adder,19.0684
adder,17.3588
adder,16.5348
adder,18.4121
adder,18.2648
adder,17.3943
adder,14.8850
adder,16.8060
adder,15.6307
adder,18.1452
adder,19.1630
adder,19.4613
adder,19.1884
adder,20.2532
adder,18.5528
adder,22.8056
adder,19.6674
adder,16.9597
adder,15.3711
adder,17.0313
adder,17.3692
adder,18.8695
adder,15.1553
adder,18.4909
adder,20.0757
adder,20.5550
adder,17.9067
adder,17.5848
adder,20.2475
adder,23.2383
adder,25.6773
adder,26.0476
adder,23.6357
adder,17.5095
adder,17.6755
adder,20.1909
adder,18.9069
adder,20.4248
adder,20.7352
adder,17.4037
adder,20.0775
adder,15.9158
adder,17.7234
adder,21.8155
adder,21.9911
adder,24.1473
adder,21.7208
adder,23.2327
adder,23.9785
adder,20.6012
adder,19.8814
adder,23.9431
adder,25.8661
adder,29.1513
adder,22.5402
adder,24.1885
adder,26.5758
adder,25.2387
adder,25.4720
adder,19.1842
adder,21.0154
adder,19.2527
adder,21.0013
adder,23.3920
adder,20.6755
adder,17.4858
adder,18.6559
adder,21.3162
adder,23.2212
adder,17.9038
adder,18.8094
adder,19.5968
adder,16.6462
adder,19.4104
adder,19.0103
adder,22.0803
adder,20.4524
adder,23.3577
adder,21.0471
adder,20.8665
adder,19.1650
adder,19.2750
adder,18.2833
adder,19.3734
adder,22.6267
adder,24.0556
adder,21.7891
adder,18.7007
adder,18.6067
adder,21.5976
adder,18.1008
adder,21.7863
adder,21.8100
adder,21.1157
adder,22.4444
adder,27.4439
adder,23.6646
adder,25.1181
adder,22.8623
adder,25.6195
adder,21.1101
adder,21.7164
adder,21.6076
adder,19.5554
adder,22.7582
adder,23.2193
adder,23.4208
adder,23.5352
adder,20.1313
adder,21.9467
adder,18.5169
adder,19.0764
adder,18.0696
adder,19.0691
adder,22.9503
adder,23.7706
adder,23.0116
adder,19.6812
adder,19.0446
adder,21.7903
adder,18.6635
adder,14.7847
adder,18.7725
adder,21.4927
adder,15.4321
adder,17.6144
adder,21.7355
adder,20.4649
adder,20.3868
adder,18.4960
adder,18.6666
adder,17.5730
adder,20.6660
adder,18.3488
adder,16.6268
adder,24.7364
adder,24.8402
adder,24.7328
adder,26.6266
adder,22.9343
adder,23.0729
adder,24.3336
adder,25.0693
adder,23.9709
adder,27.2845
adder,20.9317
adder,17.9998
adder,16.0216
adder,20.9771
adder,20.8253
adder,21.6400
adder,20.0870
adder,16.4551
adder,19.9893
adder,18.8109
adder,19.0186
adder,16.9873
adder,16.3718
adder,17.1088
adder,18.7526
adder,18.3375
adder,17.5920
adder,20.9003
adder,15.8951
adder,16.6896
adder,17.8229
adder,19.0241
adder,14.6590
adder,12.5537
adder,18.3067
adder,23.4458
adder,26.4802
adder,27.5943
adder,24.9602
adder,22.8114
adder,20.3461
adder,21.8782
adder,19.1218
adder,23.1520
adder,23.4763
adder,21.7399
adder,17.5370
adder,19.4223
adder,18.8514
adder,21.6745
adder,17.3513
adder,18.8592
adder,16.8992
adder,16.7330
adder,17.3643
adder,17.1965
adder,20.3967
adder,19.6635
adder,19.3838
adder,21.8522
adder,20.0071
adder,21.9864
adder,17.3171
adder,17.7629
adder,19.2933
adder,10.8345
adder,16.2411
adder,22.1651
adder,16.8994
adder,22.2147
adder,19.9349
adder,17.7600
adder,18.9738
adder,19.8816
adder,22.3402
adder,23.1789
adder,23.2572
adder,21.3789
adder,17.7092
adder,24.4016
adder,21.6796
adder,19.6147
adder,18.7101
adder,19.4412
adder,22.3254
adder,24.0707
adder,22.7896
adder,23.5641
adder,19.9468
adder,21.4098
adder,20.1908
adder,18.0234
adder,18.9231
adder,19.4966
adder,20.3836
adder,20.5260
adder,22.2427
adder,21.9120
adder,20.9939
adder,24.6467
adder,24.5945
adder,26.5819
adder,20.4928
adder,18.8966
adder,23.7437
adder,20.7442
adder,22.7374
adder,19.3797
adder,24.1779
adder,24.6609
adder,26.1765
adder,21.0890
adder,18.2944
adder,15.1664
adder,19.1917
adder,20.7281
adder,17.4054
adder,18.5221
adder,19.1419
adder,15.2064
adder,18.5106
adder,19.7586
adder,19.0505
adder,24.7919
adder,22.8333
adder,20.1053
adder,24.1238
adder,21.0683
adder,18.2181
adder,14.4388
adder,17.7484
adder,16.4083
adder,19.9623
adder,23.7362
adder,25.8381
