Vmother_div,Vdaughter,Ddaughter
96.6275,47.7186,13.8113
95.7855,46.9201,10.3674
73.3768,27.6108,1.4152
97.4152,47.2683,11.0301
65.277,20.8886,0.3605
99.0913,48.9353,13.2282
73.8072,30.6281,3.235
94.3055,44.8554,7.5202
97.7858,48.2104,13.9889
87.8637,38.1137,3.7864
85.9307,39.9196,5.7866
76.5915,31.7835,3.4183
69.4877,28.0489,2.7076
76.982,31.9455,2.3819
91.2856,42.4073,7.6402
67.7459,27.3458,2.346
93.3515,44.9047,8.8585
96.0305,45.6759,8.2648
103.5311,50.9468,13.2912
103.2369,51.0573,15.5159
91.3149,45.095,13.4516
88.3009,41.713,7.8055
92.9546,43.9114,6.974
103.874,51.4387,14.0549
99.8955,48.2752,9.8845
73.1265,30.3456,2.0333
85.1683,39.1635,5.5006
94.0503,45.2408,8.9383
84.9818,36.8636,3.4771
94.5594,45.2468,6.9773
64.3463,21.9518,0.7945
89.4531,44.0191,14.2706
78.1235,30.5326,1.9278
89.1371,42.6523,10.607
99.3831,47.555,7.9233
96.8502,47.8286,13.624
72.983,28.5236,2.0607
79.3638,34.4266,3.3006
67.0481,24.125,1.3421
92.0399,45.5784,15.0773
93.8062,45.9505,12.0674
95.6211,45.4812,7.4535
56.5022,18.0807,0.4401
99.3224,47.526,9.2436
92.6582,44.7778,9.2317
77.0214,31.9619,2.6405
97.4969,47.8747,14.0167
80.2013,31.3446,2.0428
103.7944,51.0763,11.8627
92.9869,44.7293,8.1769
71.7676,28.9692,2.0588
79.2421,31.9863,1.9305
94.8746,45.8488,10.6832
92.0551,45.2026,11.4764
93.094,42.808,7.0361
70.2415,26.431,1.6393
88.3279,40.1441,5.5643
94.5938,46.7143,14.3475
87.8261,36.4455,2.131
92.6155,40.8956,4.6834
99.398,48.2304,10.8861
89.8664,37.2922,2.8185
84.7532,38.9726,6.0202
80.9532,32.677,2.1071
61.4768,22.1203,1.2182
89.3669,40.6162,4.8084
93.2034,45.0412,8.3784
62.3123,21.2579,0.5973
97.5844,47.8013,12.7857
68.3889,24.6074,1.1362
81.9339,36.7415,4.4061
83.828,37.0153,5.1219
98.4531,46.8282,7.8834
71.9499,28.1198,1.6255
91.8478,43.3886,7.3153
102.5671,49.3377,9.2714
90.9127,41.805,5.3262
105.6793,51.4617,11.9824
102.8392,49.9001,10.8496
105.0113,51.7728,13.2471
79.5468,36.9539,6.2362
98.5378,47.813,9.265
86.5194,38.2037,4.5988
101.6286,50.3268,15.1056
103.1506,51.0805,14.6141
86.8765,38.3614,4.7914
78.0607,33.173,3.334
82.244,36.8806,4.2364
100.3721,49.5678,13.0408
97.231,46.9876,9.945
91.6178,44.275,9.2371
86.6175,40.5994,7.2864
88.9869,42.0371,7.3352
95.0869,46.9578,14.5133
103.1922,51.0352,13.8289
85.6167,37.1389,4.1145
94.5704,46.3249,11.9078
86.3519,35.8338,3.7984
93.1529,45.2001,10.8326
103.8859,50.5884,11.0392
88.9488,42.3076,8.1619
104.6194,49.4218,8.039
81.9747,34.8364,2.6936
73.3101,26.3782,0.8625
98.5397,48.7343,14.1414
97.0916,47.5598,11.2587
91.6079,41.0796,5.0867
100.8648,49.8842,15.1377
99.1767,49.1126,15.6981
91.2938,39.6016,4.0655
87.476,37.1742,4.0065
77.8818,33.7837,3.5766
56.3337,18.0268,0.3854
71.4832,27.9374,1.5319
91.1989,42.7468,6.5609
96.1229,46.6412,11.1919
106.4187,49.8807,6.1171
96.3515,44.306,6.1971
94.5612,44.6703,7.1609
70.8674,25.4992,1.3681
98.7792,47.9301,9.8214
91.9676,43.1071,6.5955
68.9448,24.8074,0.9868
94.4226,45.1814,9.0868
91.1224,45.0,13.4935
81.4273,34.6038,3.9653
89.5391,43.8603,12.7962
92.5784,44.7392,11.197
90.3953,42.7024,7.418
91.4734,44.3851,10.4414
95.6656,45.192,7.7577
59.1003,18.9121,0.2792
96.574,46.6701,9.3112
84.3923,37.844,5.0506
105.3258,51.8299,13.3842
104.1863,51.1595,11.9853
100.4465,49.6046,13.033
94.6645,41.0637,4.1535
68.4974,27.6492,2.7484
96.1402,47.3991,12.5731
81.0573,29.1657,0.6575
96.2009,46.0323,8.9508
92.9967,44.734,9.329
88.8129,38.5254,4.6411
99.7341,49.325,11.8072
90.8214,43.1983,7.844
93.2125,44.8379,9.0524
55.4084,17.7307,0.5478
64.5298,22.0144,0.4653
58.7227,20.0333,0.5748
104.0501,50.9685,12.3724
95.8339,47.159,12.0325
62.7534,22.5797,1.2706
88.7773,41.938,7.976
97.4975,48.1482,14.0128
48.6862,15.5796,0.5004
96.834,47.3027,10.0071
57.0498,18.2559,0.207
97.6424,48.2904,15.6601
96.1543,47.1007,10.9323
75.4877,30.4708,2.1744
94.3129,44.2064,6.9676
95.051,46.4318,10.9649
83.4201,39.4073,8.1882
99.7755,49.1914,13.9241
99.6555,47.0769,8.3226
75.3016,32.6645,4.4553
86.8812,40.3612,6.1715
90.2029,41.9043,5.9478
93.641,45.9813,12.0088
95.2016,46.0069,8.2295
63.2228,20.2313,0.1768
107.2895,51.6093,8.6052
94.5319,42.9637,5.0337
100.6184,49.5135,13.3903
88.3305,40.6176,5.3254
73.6515,27.7142,1.8227
92.6657,44.3407,8.4476
98.1038,47.7727,10.0156
97.9975,48.2237,12.2757
94.7306,45.7793,9.5624
79.5943,36.1747,5.4379
70.3932,27.5114,1.4264
97.0246,44.0966,5.596
97.5119,46.906,9.484
98.4919,48.6393,13.7699
97.8742,48.254,13.2885
91.1409,44.7537,13.8309
95.4398,46.8646,11.0254
86.6907,36.8405,2.9327
91.2425,44.2731,9.5181
85.5696,38.8904,5.4155
86.009,37.9783,4.533
93.8784,43.1687,6.3848
80.128,35.3815,4.1991
78.7991,32.6996,3.19
86.189,37.3872,4.0134
71.9116,25.8749,1.4302
104.2555,51.4856,15.305
91.6413,43.291,7.7087
58.4581,18.7066,0.2166
93.9453,44.0341,7.7067
88.9418,39.2734,5.1164
89.4969,38.033,2.966
88.5396,42.3664,8.8923
77.3522,31.2234,2.1353
70.7001,30.045,3.2473
97.5957,48.1967,13.6426
75.2699,27.0833,1.0576
81.8366,34.7777,4.2718
104.1465,51.5071,14.1724
98.0312,48.4827,13.4193
91.5929,44.8663,11.9697
99.985,49.5129,13.7902
94.7806,45.5921,9.9877
84.1597,35.7649,3.4109
105.2624,48.9003,5.6903
94.1563,42.2224,4.1584
59.5783,19.0651,0.0232
97.2776,47.9599,13.142
92.1262,45.5623,13.2035
92.4308,44.8497,11.1069
96.1577,47.2171,13.4184
73.8233,28.8519,2.3913
105.5406,52.1202,13.821
104.1259,51.4216,14.6534
97.2526,47.7548,12.6969
72.2436,29.1614,2.5886
88.0893,41.2893,7.2378
93.1174,42.8188,5.878
97.7567,47.8857,11.103
87.4526,40.2139,5.8834
97.0928,47.9484,14.2492
69.7987,23.8119,0.6355
94.7678,45.9837,10.986
72.5027,30.8111,3.0187
94.8253,43.6042,6.3324
98.8412,48.8834,12.9081
68.1023,24.5043,0.8941
82.03,33.1117,3.1164
100.1153,49.5774,14.8426
90.8902,40.7578,4.7534
81.0652,35.1646,4.2903
80.9244,36.2889,5.615
102.3894,49.8596,11.133
95.5475,46.5279,9.1577
71.9144,25.876,0.7997
101.9055,50.3251,12.8016
91.6618,38.953,3.583
91.5283,42.0881,6.6448
102.2963,50.6574,15.7726
77.0022,30.0943,1.6117
78.8595,36.2625,6.3131
99.1891,48.5873,12.1772
65.0727,24.4861,1.2061
86.096,38.0168,4.5296
60.3919,19.3254,0.3568
110.5455,53.4219,8.4257
95.4591,45.6774,8.7863
61.5029,19.6809,0.2515
94.5892,44.3359,7.6825
78.3011,30.602,2.1532
53.0426,16.9736,0.4842
98.666,48.7967,15.8646
89.7943,40.2664,4.6646
89.7191,41.2561,5.5898
66.381,24.9784,1.802
84.1328,37.7276,4.7532
97.4569,45.6801,6.9786
89.8908,43.24,9.5631
81.5491,34.6555,3.5071
52.2901,16.7328,0.2958
83.1654,38.635,7.1171
91.8493,44.8678,10.7064
83.0977,38.6035,5.6495
92.2649,44.149,9.4324
101.3105,49.6264,13.6564
91.345,42.8153,6.8833
84.1299,37.7263,5.5669
83.7352,40.0675,8.8936
97.2328,48.0175,13.994
96.8673,47.7576,13.1537
92.3527,45.1137,11.3362
96.012,46.5874,11.2633
87.0446,40.7996,7.3973
101.8212,50.2835,13.6866
67.2086,24.1827,0.9635
59.6647,19.0927,0.1511
60.3971,20.6045,0.6581
100.8845,49.9583,12.6186
97.8324,47.0601,8.1724
103.8314,51.4176,15.3068
74.3264,27.9681,1.8482
66.8779,24.0637,0.9579
96.8848,45.4119,7.1362
80.7874,36.2274,4.8537
107.5248,53.178,14.5106
88.6592,39.1486,5.2635
71.6778,29.7444,2.6688
98.4664,47.1164,8.9892
95.3721,47.1677,11.9565
100.1121,49.5119,13.9077
58.779,20.0525,0.5411
68.6217,26.8191,2.3716
94.4938,46.2873,11.9163
90.3744,39.9059,4.6509
103.5419,48.9128,7.2125
91.2829,43.6791,8.151
95.7723,46.7841,10.1622
97.3747,47.0571,9.7485
105.1193,51.4922,11.1992
90.0463,42.2065,6.9883
96.8955,47.8509,12.9652
96.4517,47.116,10.4787
87.0089,40.4205,6.2448
75.1722,30.3435,2.2479
97.3002,47.3814,12.1199
64.9735,20.7915,0.4241
84.605,37.9394,5.8461
96.1209,47.0843,11.3135
88.9782,41.7059,7.5584
90.9208,44.8258,12.2555
93.5523,43.0188,6.2524
96.9786,45.4559,7.4111
84.595,38.4475,4.9323
96.0615,44.6259,6.1299
86.712,40.2826,6.029
105.0332,51.8697,12.78
95.8233,46.809,11.9106
93.0247,45.5677,12.3858
67.3146,24.2209,1.1425
95.5539,46.3651,11.2969
95.5352,46.7975,11.5722
85.7658,37.871,5.4584
101.0453,49.9734,14.0439
89.4706,43.4133,9.7378
52.7119,16.8678,0.5035
86.4249,39.7413,6.1367
99.7202,49.2459,14.8586
69.4371,26.1284,1.6598
64.5861,24.303,1.2252
93.8897,45.3729,11.0301
98.5346,48.7947,15.1785
88.1728,40.5451,5.5185
97.3817,46.3186,9.2629
93.3472,43.7538,7.9746
69.3067,24.9377,1.5252
93.4659,45.7838,12.9371
88.6364,41.1766,7.0377
96.6653,45.309,7.2927
104.617,49.4207,7.4537
91.7193,44.6637,10.2115
79.2106,32.8703,2.6768
94.0472,44.7326,7.8753
87.3048,40.1459,5.8836
97.6044,48.201,14.7788
72.4064,26.053,1.2372
93.9602,45.5918,10.6624
68.9617,23.5263,0.9
84.2682,37.7883,4.2021
81.4529,35.9666,4.7934
78.5957,35.2446,5.0441
93.6283,45.7368,11.2305
101.1773,50.0387,12.8705
104.1229,51.0041,10.923
95.5955,43.9583,4.7226
61.4289,22.1031,0.8191
104.4403,51.3941,12.6389
92.4058,43.6521,6.3744
91.682,45.1159,11.387
96.1992,47.5767,13.2357
74.7013,29.1951,2.1451
87.7777,41.4659,8.3313
90.9165,40.1453,4.7215
102.3887,50.7032,14.5833
112.4974,55.359,13.5027
95.2471,46.9588,12.5108
102.885,50.949,14.9384
99.9396,49.1794,12.3654
107.7098,52.6155,10.7172
100.645,47.5443,7.3658
101.0454,48.6057,10.4333
90.262,42.3076,6.1723
87.4421,36.2862,3.0667
93.5654,45.9442,12.3399
88.7568,41.2325,6.3241
97.1841,47.9935,13.0734
92.2397,45.6185,13.1717
108.303,53.1809,12.3839
94.6367,46.4703,11.1997
105.124,51.7306,12.628
97.5717,48.1849,13.9361
85.9556,40.8839,6.9106
56.075,17.944,0.3364
94.3341,46.0816,12.3985
91.8456,41.1863,5.1299
84.1041,38.6741,5.3304
87.3184,39.1561,4.4182
97.0775,47.2729,10.6332
84.0624,39.0517,6.2471
82.6469,35.122,4.2604
95.7279,45.532,8.1264
88.6561,40.2932,5.5253
87.4871,39.7619,6.2526
86.4968,38.7877,4.1422
89.4836,43.0441,9.0903
84.7319,30.4879,1.1294
54.4496,18.5755,0.6518
102.233,50.2003,11.8713
100.8141,48.7191,10.2332
83.4,37.399,5.2673
97.3424,48.2043,15.0556
85.2039,38.2079,4.9418
90.201,43.3892,10.8631
81.1213,36.8687,4.8809
94.9823,46.9749,13.5653
89.4511,42.5465,8.462
67.9697,23.1879,0.5689
92.1097,43.1737,6.9061
94.8316,46.6658,11.8078
98.3115,47.5098,8.4786
63.9089,21.8025,0.4857
93.9636,45.9005,11.4819
89.5155,41.5849,7.4064
86.9245,38.9795,4.4401
80.0046,33.1998,2.3085
93.5948,46.2886,13.713
91.1552,42.7263,7.0313
89.3986,37.9913,3.0454
91.4254,42.4722,6.6062
60.1831,20.5315,0.3711
76.3131,27.4587,0.8651
93.9096,44.3625,7.4759
87.509,41.6227,8.3956
84.9288,37.5014,5.3127
101.2487,49.8236,12.9025
83.1614,36.0739,3.6735
91.5039,44.8227,12.2768
90.4182,43.8731,9.1095
95.1933,42.0338,4.0193
81.1406,30.5322,1.4518
93.9752,46.5368,13.9984
79.6314,33.8405,3.7538
94.813,46.8225,13.9777
98.6556,48.7201,12.9389
100.0125,48.3318,10.0478
92.1193,39.1475,3.2931
97.4188,47.5884,11.8572
90.0972,41.43,6.6242
96.2546,46.8722,10.479
86.394,40.8122,7.6104
91.6667,43.8627,9.3945
67.8659,24.4192,0.9757
81.8385,36.1368,3.738
92.5681,41.5102,4.5307
107.1798,45.5476,3.4667
72.2306,28.2295,1.7135
101.8947,49.2414,10.4793
95.1309,46.5994,12.422
104.5092,51.052,11.2184
88.2716,37.5123,3.2343
87.7805,42.4206,8.3834
59.9871,20.4646,0.8102
96.5705,47.6112,11.9021
97.1337,46.2006,7.8392
72.6086,28.3772,2.065
98.6103,48.1704,11.5389
98.9886,48.7114,11.8033
94.5648,44.9787,7.7715
75.3065,29.4316,1.875
93.8264,45.9604,11.8483
70.463,27.5387,2.4731
92.3766,45.1253,11.4184
89.5453,40.1547,4.6243
73.7464,30.6029,3.0405
101.3751,49.521,10.5032
78.2342,34.5453,4.5441
82.5464,37.9578,5.7676
97.8572,47.8025,13.0433
90.9654,44.1386,9.1119
94.2507,45.8964,9.7929
90.6977,44.1662,11.2394
83.3317,38.3189,5.4468
83.2645,36.7665,4.0211
71.2933,25.6525,1.5251
90.8681,44.0914,8.1482
107.0529,50.9186,8.339
94.808,46.6542,12.9532
89.6794,43.6704,10.6831
100.9868,50.009,12.5644
92.3692,43.6349,7.8607
99.6315,48.5166,10.4737
81.4402,38.1727,6.0965
103.8251,50.8582,11.5529
99.9641,49.4387,15.3567
77.9921,30.4812,1.7222
83.6447,36.2835,3.1858
81.4509,38.4771,8.9755
91.6912,44.3105,9.1389
95.5453,46.6732,11.0272
94.3507,45.5957,9.9771
97.4242,46.3388,8.8351
79.8675,34.6451,2.9752
85.7372,39.4251,6.5616
90.0503,41.4084,6.1063
94.2066,46.259,11.3383
70.7022,26.6044,1.0633
97.0662,47.9353,13.9912
95.7569,46.7766,12.1685
93.0463,45.6893,12.2701
87.5636,40.265,5.563
90.5075,41.6186,5.7637
100.1471,49.3746,12.6495
60.7839,19.4509,0.3791
102.5875,50.5777,13.989
85.7074,36.4226,2.3949
96.4018,46.372,9.8168
92.065,39.9361,3.8016
99.5466,48.986,14.0208
93.8373,39.8776,3.392
98.5536,47.1581,6.8655
81.5858,35.3904,3.3672
82.4105,36.9553,5.6597
70.0461,22.4148,0.3932
90.9748,44.3012,10.5107
96.9474,47.0413,9.7577
94.3558,46.5193,12.7847
92.4181,45.2706,11.585
100.503,48.941,11.1355
83.3951,37.3968,4.6482
66.6694,23.9887,1.1474
93.5085,44.744,7.6336
91.0397,40.8248,5.2902
97.5973,48.0268,13.0885
72.6971,28.4118,2.1231
99.639,49.0315,11.146
98.8934,47.9855,9.4468
49.6235,15.8795,0.2169
90.9557,43.7523,9.4121
91.9959,43.4585,8.172
77.4657,32.9202,3.1627
77.1486,26.3193,0.6369
99.2438,48.4799,10.6928
77.5977,34.7971,5.269
94.4838,46.7283,14.929
92.6451,42.1062,5.9859
101.4813,48.559,6.5958
94.7426,46.5222,11.2742
78.9914,33.5686,3.1121
97.6078,48.032,12.3565
89.7542,43.3744,10.5749
84.4685,39.2403,5.9696
99.7155,49.2436,13.7202
95.9628,47.1214,13.5371
99.5707,48.7742,12.3945
95.2679,46.0389,8.8599
77.2958,31.2007,2.9439
95.5883,46.3818,11.5641
57.1509,18.2883,0.5172
82.3227,37.4148,5.0691
59.4664,19.0292,0.5136
97.0902,48.0794,16.7287
88.3207,36.6508,2.9372
100.605,49.2809,11.1321
91.7766,42.2023,4.8807
95.1448,46.3318,11.8553
91.4801,44.0045,8.9524
68.4429,25.7542,1.4932
95.0129,45.7039,9.7847
96.4514,47.6316,14.4365
94.5536,46.1888,11.3435
97.8637,48.4624,14.1509
94.2961,45.3591,8.7982
71.5959,24.425,0.6817
98.0745,48.3527,13.2338
89.7989,43.396,8.2209
100.8105,46.3563,5.1579
99.825,49.2158,12.7805
71.7644,28.0473,2.0457
96.3077,47.1758,13.3673
80.8235,30.4129,1.5083
88.0086,39.9989,4.9098
99.6916,48.9524,13.2727
100.3478,49.2746,11.1541
81.4639,32.8831,2.3479
95.6886,44.0011,6.8293
92.8505,44.8707,10.5831
79.2147,32.872,3.4213
98.7679,48.6028,12.1561
94.3071,45.9239,11.6757
81.4854,33.8143,3.1515
81.0169,32.7027,3.0079
96.1266,45.0565,6.6137
82.1458,35.6333,4.0361
86.777,40.6742,7.2038
101.7096,50.3669,13.4455
79.826,32.222,2.0266
78.3646,33.9932,3.0063
99.0719,46.437,7.7283
75.3933,30.4327,2.2373
76.9037,32.6814,4.6652
95.2538,46.5308,11.711
92.3064,43.2659,6.8878
82.9624,35.2561,4.27
98.7334,46.6413,7.8616
77.0375,26.2814,0.9417
70.1047,23.9163,0.5405
103.6504,51.2618,14.2583
95.7136,46.6088,11.2412
107.7465,52.9077,13.2787
95.163,46.1754,9.7453
70.4077,25.3338,0.8164
96.666,43.9336,5.1244
81.9399,34.0029,2.5476
83.4168,37.4065,4.6055
68.1612,23.2532,0.6749
95.6886,45.5133,7.7358
98.5236,48.6549,13.5655
82.2425,36.3152,4.0408
70.6054,28.5001,2.2331
80.7999,36.233,5.2221
71.5796,26.9345,1.8668
94.7114,46.2658,11.0207
76.4281,28.759,1.464
89.2798,42.465,8.2611
100.9216,49.436,12.422
73.6991,27.7321,1.3398
94.1635,45.9982,11.4425
73.3348,29.6018,2.3359
89.3102,42.1898,7.9356
98.6951,48.6587,13.7646
47.0876,15.068,0.4718
89.8828,43.2361,8.673
101.2556,50.0041,14.0021
101.4898,48.8195,10.3853
83.8375,38.5515,5.0064
61.6097,19.7151,0.427
93.2293,45.0538,8.8615
91.9024,42.6938,7.781
81.0274,36.3351,3.9387
78.3638,34.6025,4.681
98.2778,47.6868,10.0486
94.8077,45.0943,7.8998
94.0585,44.0872,7.0778
92.0406,44.2741,10.2345
73.7967,27.7688,1.3415
103.0603,49.5749,8.3377
97.0445,44.6246,6.6935
115.3339,56.6334,12.3618
66.0254,22.5246,0.5155
95.7113,46.6077,8.8104
93.7452,45.7939,12.2675
90.5656,44.1019,10.699
94.8624,44.0689,6.274
95.1837,45.9982,8.6093
89.729,40.7809,5.4817
99.0755,48.6499,12.2452
105.9657,52.0332,12.0372
89.7219,43.3588,9.215
94.7525,43.064,5.7343
77.9574,31.4677,2.1647
75.4566,27.1505,0.9054
56.5042,19.2764,0.7635
83.7508,37.5563,5.1675
99.9081,49.4748,15.0811
68.1989,24.539,0.9414
76.7091,33.8719,4.8147
101.3109,44.7351,3.1535
92.0302,45.1903,11.7877
98.3403,45.6845,6.7366
89.9358,43.4622,8.6879
96.1644,46.6613,8.9519
85.503,40.6686,8.0768
82.4412,37.4686,5.6341
83.9111,37.052,4.3592
89.2566,38.7179,3.9953
105.4726,52.163,13.6094
78.2371,31.5806,2.1423
88.8061,43.2451,10.2169
102.4909,50.0661,11.0692
93.1297,45.3505,9.9518
100.5617,49.579,14.6246
82.7608,38.0564,6.9369
96.8291,47.5468,12.5799
108.1279,53.2088,12.0345
92.4098,45.4741,13.356
89.6453,41.2222,6.4892
96.097,43.675,4.8937
86.8679,39.945,6.0374
106.8623,51.642,10.2986
90.831,41.2817,4.7389
95.7404,46.4556,11.1732
68.4821,23.3627,0.6282
94.0037,43.67,6.6979
94.1307,46.4084,13.1844
78.2951,32.4905,3.309
75.5433,29.5242,2.3071
57.769,19.7079,0.931
83.2469,36.7587,3.675
97.4348,48.1878,13.4944
95.9973,46.5803,9.2818
95.3687,47.0188,15.7976
57.9134,20.8382,1.1777
80.8973,35.0917,4.7764
93.5947,45.7203,10.7362
84.8694,38.0579,5.0596
103.2423,51.0599,12.7858
102.6029,49.5836,10.327
93.7042,44.8377,7.8342
101.5674,50.1581,15.3387
70.677,25.4307,1.148
95.95,47.5147,15.6878
95.321,46.2521,9.2746
98.3701,47.7316,10.4722
82.1353,38.1564,6.418
88.9822,40.4414,5.1798
100.0754,49.5577,14.7258
79.7773,28.7051,1.2945
88.3297,39.6096,4.5773
86.5337,36.7738,2.6314
95.3787,44.3087,7.0686
79.7877,33.907,3.2719
96.1639,47.1054,10.3617
92.6764,43.78,8.062
89.4234,41.1202,6.7384
99.3302,49.1252,15.3713
99.0405,48.9819,14.7804
89.4906,43.0475,8.939
90.6209,40.6371,5.367
105.7487,50.601,8.5975
83.0975,37.2633,5.2781
97.8909,48.3425,13.7574
63.7025,21.7321,0.7758
92.7773,43.8277,7.3692
60.4858,20.6348,0.9306
85.2217,39.5902,6.9782
59.1685,20.1854,0.714
95.3136,46.414,11.6724
100.0229,48.9957,11.8142
95.1854,43.7697,5.4678
96.6023,47.0415,12.05
75.9271,31.5078,3.0815
94.4717,46.004,12.172
81.1961,36.4107,5.0126
87.4333,40.205,6.7539
92.9221,45.0881,11.7437
104.7389,51.867,14.1166
76.741,30.9767,2.6128
99.9141,49.4778,14.6208
80.5066,33.4081,2.2696
93.9727,44.6972,7.892
110.5041,54.722,14.4223
86.1372,40.9703,8.0688
95.7574,47.1214,12.5166
84.9149,39.047,6.5945
101.9131,50.4677,15.4294
84.58,38.893,5.3561
96.1013,45.3979,7.4057
96.0598,47.2702,13.1464
60.3854,21.7276,0.9546
91.9427,45.3296,12.8975
94.2454,45.0966,8.6831
95.4225,46.9566,13.4388
95.5992,45.1607,7.4814
76.2513,29.8009,1.7183
112.2599,55.2421,13.3798
81.8787,33.0506,2.6412
91.6706,42.5861,6.9024
65.6295,23.6145,1.5113
66.109,24.876,0.8633
88.1392,41.9225,7.9931
94.0065,44.9823,8.7815
98.7187,48.5786,12.1083
89.4069,37.9948,3.705
75.1003,30.3145,2.1395
101.2278,49.8133,12.4307
92.2881,41.3847,4.4353
83.9937,36.4349,3.5035
90.304,43.6401,8.8186
104.8077,50.8553,9.9561
89.3667,43.5181,11.2023
103.532,51.1283,14.4091
102.0289,50.525,12.0588
102.573,50.7289,14.0812
70.7654,26.6282,1.6293
95.4872,44.7568,7.046
81.5931,37.5195,6.3805
97.7229,48.3927,14.1662
101.4025,49.7925,13.3872
92.6894,40.9282,3.5333
88.7903,39.2065,4.2958
53.9068,18.3903,0.7829
95.0755,45.4938,9.3385
74.9827,30.267,2.6358
74.3486,30.011,2.4936
98.5903,44.2107,5.2191
78.0556,30.5061,2.0621
99.4669,47.3104,8.5068
86.1339,40.9687,7.6446
89.7883,42.4157,7.7698
73.7116,26.5226,0.7734
80.9269,35.1046,3.3242
100.1254,48.1631,9.5844
89.5924,41.6207,6.3476
87.8743,38.802,4.3511
92.202,45.4575,13.3037
96.7655,47.121,10.316
59.0285,20.1376,0.5978
98.1631,48.2019,12.6783
75.1376,28.2734,1.8845
89.997,40.9026,5.2389
78.4826,33.3523,3.3308
95.7099,46.4408,9.9888
82.1378,37.3307,5.7555
84.8291,36.7973,3.8034
70.8531,26.6612,1.0032
61.8586,21.1031,0.5572
99.1938,48.708,11.7172
80.9739,35.755,4.2945
93.5578,41.954,4.9711
103.7744,51.1629,12.6415
93.3189,45.7118,10.7644
84.2889,36.563,3.6262
90.8705,41.7856,6.9847
83.7378,37.5505,4.4071
71.5263,28.8718,1.8854
103.9802,51.4913,14.3878
109.8941,53.6825,10.6296
100.9155,49.9092,15.1864
98.6026,48.5215,11.9146
89.3538,44.1265,13.8595
105.9888,52.0445,11.8553
87.5203,40.6581,6.769
97.8726,48.0592,13.4903
83.5609,34.6756,2.8482
100.1074,49.0371,11.9026
85.646,39.7874,6.0853
81.0844,31.6898,2.2499
96.561,47.6858,12.1278
74.8206,26.9216,1.2725
78.2855,31.6002,2.3906
78.9805,28.4184,1.1986
97.0228,46.6707,9.0281
96.0226,46.1896,9.3419
83.3837,31.3763,1.5672
99.7003,49.0616,13.3634
87.4414,41.307,7.7565
89.561,43.281,11.0206
89.6753,42.3623,7.185
70.4792,26.5205,1.6576
90.3044,41.5253,6.2587
104.8498,51.2184,10.2207
100.3777,45.6205,6.255
94.0854,46.1996,11.6496
107.4213,53.1268,14.7681
96.0907,46.2223,8.4254
85.7906,37.8819,3.9175
89.9595,41.3667,5.2843
88.0945,41.2917,6.079
74.5094,30.9195,2.2575
89.8967,42.4668,8.1605
65.3373,25.5354,1.8303
105.0187,51.8625,14.8692
104.8877,49.5485,8.2828
96.4584,47.7665,15.5853
77.2845,32.8432,3.133
74.3591,30.8571,3.2103
74.6628,30.1379,2.2024
84.7929,37.4414,5.2497
97.0217,47.9132,14.128
94.4778,46.4917,12.9304
94.6026,45.7174,9.5239
92.934,45.3976,10.9593
90.1929,40.9917,4.579
104.687,51.1389,11.9621
99.3055,47.5179,8.6212
72.4562,29.2472,3.2489
90.5131,44.0763,10.0675
95.341,47.0833,13.9694
100.1001,47.6116,7.2714
78.4993,28.2453,1.3494
77.2903,30.2069,2.1433
65.3155,22.2824,0.7427
81.7434,35.4588,3.2846
93.3099,46.2074,15.3351
85.4859,38.3344,5.1873
61.5695,21.0045,0.2041
90.6597,44.2866,11.9467
96.8258,46.3314,9.5084
103.4858,50.9245,12.8312
108.0736,52.2274,8.9958
90.6444,44.1403,10.5345
90.5388,42.4374,6.387
104.7791,50.6353,9.8452
88.7911,41.2484,6.0489
86.538,39.3306,4.1149
91.0041,43.7755,8.9865
89.9521,43.647,11.001
101.2893,50.1588,14.9739
96.2581,47.1516,12.8107
96.4729,46.1625,9.5057
96.6166,46.6907,9.4967
86.0468,39.1073,6.3346
71.0758,26.745,1.4606
88.602,39.7317,5.5529
106.7987,52.8188,13.9587
84.6276,35.9637,2.7757
87.0444,40.0262,5.8642
67.0545,25.2318,1.5801
111.7584,54.2279,8.5103
91.523,44.4092,10.365
104.9406,51.2627,10.626
90.2789,42.3156,6.982
98.4569,48.5413,13.0212
58.1918,18.6214,0.2995
99.871,49.3927,15.6971
82.0804,34.0612,2.3609
78.36,33.3002,3.4813
104.8351,50.4286,10.1852
88.7819,40.8252,5.339
97.7004,47.8581,12.822
87.7056,41.9673,9.1324
63.2024,20.2248,0.4652
96.6783,44.9125,6.7661
103.7313,50.9361,11.1335
91.925,45.5216,14.7973
98.8606,46.7013,7.8647
91.95,44.9169,11.8239
89.8258,43.409,9.2907
94.1116,45.4801,9.7336
84.9831,37.5254,4.5474
86.2917,40.0873,6.4967
82.4243,37.4609,5.973
105.7245,51.7887,11.2951
91.5744,43.8185,7.8046
56.5958,19.3077,0.7002
61.6955,21.0475,0.832
74.9876,31.8671,3.6882
97.8846,48.0651,12.1213
73.8882,29.8252,2.6065
100.2392,49.1017,11.9328
90.4542,42.021,6.1343
89.5187,44.2727,14.5359
92.5982,45.4693,12.9837
91.8095,43.6682,7.5228
92.3105,44.1707,9.4424
88.4149,38.3528,3.9479
82.2936,36.9029,4.4345
98.2996,48.1516,11.8442
92.0047,42.7413,6.1868
