regime,slope,Vb,Vd
timer,1.8951892223432745,3.828835287265942,8.41419525645696
timer,1.8951892223432745,4.20709762822848,8.729945805708338
timer,1.8951892223432745,4.364972902854169,9.546633165047892
timer,1.8951892223432745,4.773316582523946,8.490783052906064
timer,1.8951892223432745,4.245391526453032,10.599746890297164
timer,1.8951892223432745,5.299873445148582,11.25984851923611
timer,1.8951892223432745,5.629924259618055,10.464575230041568
timer,1.8951892223432745,5.232287615020784,11.368251730555722
timer,1.8951892223432745,5.684125865277861,12.635852291459114
timer,1.8951892223432745,6.317926145729557,12.905701701213248
timer,1.8951892223432745,6.452850850606624,12.258467432533468
timer,1.8951892223432745,6.129233716266734,11.49950833508561
timer,1.8951892223432745,5.749754167542805,11.430045101427769
timer,1.8951892223432745,5.7150225507138845,9.886063338570231
timer,1.8951892223432745,4.943031669285116,8.977459736931339
timer,1.8951892223432745,4.488729868465669,9.043212456955711
timer,1.8951892223432745,4.5216062284778555,8.38710200209234
timer,1.8951892223432745,4.19355100104617,6.692739632213647
timer,1.8951892223432745,3.3463698161068236,5.728038526518547
timer,1.8951892223432745,2.8640192632592734,5.304915251504912
timer,1.8951892223432745,2.652457625752456,3.7515066003322635
timer,1.8951892223432745,1.8757533001661317,4.083695581696262
timer,1.8951892223432745,2.041847790848131,3.9832868571712305
timer,1.8951892223432745,1.9916434285856153,3.3943561867063616
timer,1.8951892223432745,1.6971780933531808,4.184658836446959
timer,1.8951892223432745,2.0923294182234793,4.664108855755598
timer,1.8951892223432745,2.332054427877799,4.857090391443459
timer,1.8951892223432745,2.4285451957217297,4.753310439283908
timer,1.8951892223432745,2.376655219641954,4.61513689904913
timer,1.8951892223432745,2.307568449524565,5.589303852729161
timer,1.8951892223432745,2.7946519263645806,4.639223840111459
timer,1.8951892223432745,2.3196119200557295,4.148869567150127
timer,1.8951892223432745,2.0744347835750636,4.371654769362717
timer,1.8951892223432745,2.1858273846813585,3.9448025542742458
timer,1.8951892223432745,1.9724012771371229,3.4726643745081147
timer,1.8951892223432745,1.7363321872540574,3.5568797692905774
timer,1.8951892223432745,1.7784398846452887,3.0629978455009566
timer,1.8951892223432745,1.5314989227504783,2.89661840308626
timer,1.8951892223432745,1.44830920154313,3.1750078835627553
timer,1.8951892223432745,1.5875039417813777,3.9485394622651517
timer,1.8951892223432745,1.9742697311325759,3.6528236512067114
timer,1.8951892223432745,1.8264118256033557,3.290271521394267
timer,1.8951892223432745,1.6451357606971335,4.010826674077624
timer,1.8951892223432745,2.005413337038812,3.984493295043869
timer,1.8951892223432745,1.9922466475219345,3.45301420036976
timer,1.8951892223432745,1.72650710018488,2.7142775256322134
timer,1.8951892223432745,1.3571387628161067,2.4724772916160838
timer,1.8951892223432745,1.2362386458080419,2.307743385572731
timer,1.8951892223432745,1.1538716927863655,2.2439633061309756
timer,1.8951892223432745,1.1219816530654878,2.2144153100674124
timer,1.8951892223432745,1.1072076550337062,2.2574131179245556
timer,1.8951892223432745,1.1287065589622778,1.7897059944872775
timer,1.8951892223432745,0.8948529972436388,1.571622985666127
timer,1.8951892223432745,0.7858114928330635,1.746504670996245
timer,1.8951892223432745,0.8732523354981225,1.9252463957960217
timer,1.8951892223432745,0.9626231978980109,2.1305807650335846
timer,1.8951892223432745,1.0652903825167923,2.293517524408576
timer,1.8951892223432745,1.146758762204288,2.8640522584303514
timer,1.8951892223432745,1.4320261292151757,2.7891493676278625
timer,1.8951892223432745,1.3945746838139312,2.589401092440339
timer,1.8951892223432745,1.2947005462201695,2.326937556101565
timer,1.8951892223432745,1.1634687780507824,2.51025260491722
timer,1.8951892223432745,1.25512630245861,2.5878982701606428
timer,1.8951892223432745,1.2939491350803214,2.0889683036002142
timer,1.8951892223432745,1.0444841518001071,2.242050072971496
timer,1.8951892223432745,1.121025036485748,2.306876531259168
timer,1.8951892223432745,1.153438265629584,2.239568703799576
timer,1.8951892223432745,1.119784351899788,2.6124983188549824
timer,1.8951892223432745,1.3062491594274912,2.6836119570495063
timer,1.8951892223432745,1.3418059785247531,2.5156778751335143
timer,1.8951892223432745,1.2578389375667571,2.112527695665288
timer,1.8951892223432745,1.056263847832644,2.581629886239914
timer,1.8951892223432745,1.290814943119957,2.5102177310613567
timer,1.8951892223432745,1.2551088655306784,2.5575941251580714
timer,1.8951892223432745,1.2787970625790357,3.012755630760625
timer,1.8951892223432745,1.5063778153803125,3.1075716934204554
timer,1.8951892223432745,1.5537858467102277,3.144366473228001
timer,1.8951892223432745,1.5721832366140005,3.176628149474363
timer,1.8951892223432745,1.5883140747371816,3.04626778916358
timer,1.8951892223432745,1.52313389458179,3.0223467088720795
timer,1.8951892223432745,1.5111733544360397,3.1024110163796124
timer,1.8951892223432745,1.5512055081898062,3.3359649576257198
timer,1.8951892223432745,1.6679824788128599,3.1865998477914546
timer,1.8951892223432745,1.5932999238957273,3.6093040077166694
timer,1.8951892223432745,1.8046520038583347,3.366080002306651
timer,1.8951892223432745,1.6830400011533255,3.4077147252207673
timer,1.8951892223432745,1.7038573626103837,3.4640410421123375
timer,1.8951892223432745,1.7320205210561688,3.2628895460449305
timer,1.8951892223432745,1.6314447730224653,2.91336024290136
adder,0.8893157834193376,20.0,45.35847691958965
adder,0.8893157834193376,22.679238459794824,38.73501476995307
adder,0.8893157834193376,19.367507384976534,33.09510241124553
adder,0.8893157834193376,16.547551205622764,34.51970148235106
adder,0.8893157834193376,17.25985074117553,35.69007372971272
